contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250829C01200000,2025-08-15 16:45:37+00:00,1200.0,5252.38,0.0,0.0,0.0,0.0,2.0,5.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C01400000,2025-08-15 17:46:58+00:00,1400.0,5058.76,0.0,0.0,0.0,0.0,,,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C01600000,2025-08-15 13:51:06+00:00,1600.0,4855.84,0.0,0.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C01800000,2025-04-23 15:00:37+00:00,1800.0,3636.3,3987.3,4025.7,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C02200000,2025-08-19 00:30:36+00:00,2200.0,4247.79,0.0,0.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C02400000,2025-08-15 13:48:00+00:00,2400.0,4064.43,0.0,0.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C02600000,2025-08-15 13:41:25+00:00,2600.0,3871.56,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C02800000,2025-08-15 17:51:51+00:00,2800.0,3592.77,0.0,0.0,-68.83008,-1.8797815,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C03000000,2025-08-22 17:02:47+00:00,3000.0,3468.29,0.0,0.0,-4.01001,-0.11548569,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C03100000,2025-08-22 17:02:47+00:00,3100.0,3367.95,0.0,0.0,433.27002,14.763792,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C03200000,2025-08-15 16:45:37+00:00,3200.0,3256.11,0.0,0.0,0.0,0.0,,3.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C03500000,2025-08-14 17:55:15+00:00,3500.0,2964.79,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C03600000,2025-08-14 17:53:39+00:00,3600.0,2865.4,0.0,0.0,0.0,0.0,,,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C03800000,2025-05-27 17:48:29+00:00,3800.0,2153.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C03900000,2025-05-13 05:07:33+00:00,3900.0,1967.31,2134.0,2144.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04000000,2025-08-01 15:42:12+00:00,4000.0,2259.52,2470.0,2471.9,0.0,0.0,245.0,430.0,1.516237770385742,True,REGULAR,USD
SPXW250829C04050000,2025-04-07 19:48:39+00:00,4050.0,1130.3,1650.2,1678.2,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04100000,2025-07-09 16:50:55+00:00,4100.0,2164.33,2293.2,2314.2,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04150000,2025-08-15 13:48:00+00:00,4150.0,2317.93,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04200000,2025-08-15 17:46:58+00:00,4200.0,2264.31,0.0,0.0,0.0,0.0,3.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04250000,2025-08-19 00:30:36+00:00,4250.0,2201.37,0.0,0.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04300000,2025-05-27 14:50:07+00:00,4300.0,1645.53,1879.0,1917.6,0.0,0.0,3.0,3.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04350000,2025-08-14 18:03:47+00:00,4350.0,2118.89,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04400000,2025-08-20 14:06:38+00:00,4400.0,1971.62,0.0,0.0,0.0,0.0,1.0,28.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04450000,2025-08-15 17:51:51+00:00,4450.0,2015.0,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04500000,2025-08-15 14:21:27+00:00,4500.0,1960.5,0.0,0.0,0.0,0.0,4.0,5.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04550000,2025-08-21 14:04:06+00:00,4550.0,1839.1,0.0,0.0,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04580000,2025-07-31 17:47:19+00:00,4580.0,1807.8,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04590000,2025-07-31 17:52:10+00:00,4590.0,1785.48,0.0,0.0,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04600000,2025-08-15 13:49:46+00:00,4600.0,1862.06,0.0,0.0,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04610000,2025-07-31 17:52:10+00:00,4610.0,1765.63,0.0,0.0,0.0,0.0,,2.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04670000,2025-07-29 17:22:45+00:00,4670.0,1728.85,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04675000,2025-07-29 17:22:45+00:00,4675.0,1723.95,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04700000,2025-08-21 13:30:50+00:00,4700.0,1678.32,1771.1,1772.5,0.0,0.0,1.0,50.0,1.081120317077637,True,REGULAR,USD
SPXW250829C04720000,2025-07-29 17:24:28+00:00,4720.0,1679.62,0.0,0.0,0.0,0.0,1.0,41.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04725000,2025-07-29 17:24:28+00:00,4725.0,1673.77,0.0,0.0,0.0,0.0,1.0,41.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04770000,2025-07-29 17:26:29+00:00,4770.0,1629.49,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250829C04775000,2025-07-29 17:26:29+00:00,4775.0,1624.62,0.0,0.0,0.0,0.0,,1.0,1.0000000000000003e-05,True,REGULAR,USD
