contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250929P06200000,2025-08-22 17:46:41+00:00,6200.0,30.94,30.8,31.8,-21.94,-41.490166,800.0,34,0.14885036949157712,False,REGULAR,USD
SPXW250929P06225000,2025-08-20 17:41:36+00:00,6225.0,34.53,33.5,34.6,-22.220001,-39.154186,2.0,28,0.1447648695755005,False,REGULAR,USD
SPXW250929P06250000,2025-08-22 19:59:57+00:00,6250.0,39.83,36.5,37.6,-28.46,-41.675205,35.0,57,0.14047528539657594,False,REGULAR,USD
SPXW250929P06275000,2025-08-22 19:41:51+00:00,6275.0,40.7,39.7,40.9,-36.7,-47.41602,267.0,47,0.13609414939880374,False,REGULAR,USD
SPXW250929P06300000,2025-08-22 20:02:36+00:00,6300.0,44.5,43.3,44.6,-35.550003,-44.409744,140.0,35,0.13170729141235354,False,REGULAR,USD
SPXW250929P06325000,2025-08-19 19:19:17+00:00,6325.0,73.71,47.4,48.7,0.0,0.0,11.0,33,0.12722888160705567,False,REGULAR,USD
SPXW250929P06350000,2025-08-22 15:32:07+00:00,6350.0,52.2,52.0,53.3,-36.100002,-40.883354,3.0,17,0.1227123252105713,False,REGULAR,USD
SPXW250929P06375000,2025-08-22 08:24:05+00:00,6375.0,89.3,57.1,58.4,-6.0,-6.2959075,397.0,57,0.1180565337562561,False,REGULAR,USD
SPXW250929P06400000,2025-08-22 14:07:44+00:00,6400.0,77.05,62.8,64.2,-26.759995,-25.777859,412.0,38,0.11341218627929686,False,REGULAR,USD
SPXW250929P06425000,2025-08-22 19:51:37+00:00,6425.0,70.72,69.4,70.7,-27.619995,-28.086227,11.0,20,0.1086400477218628,False,REGULAR,USD
SPXW250929P06450000,2025-08-22 20:05:01+00:00,6450.0,78.32,76.8,78.2,-54.909996,-41.21444,59.0,40,0.10396136831283567,False,REGULAR,USD
SPXW250929P06475000,2025-08-22 19:38:20+00:00,6475.0,88.73,85.1,86.6,-66.02,-42.662354,25.0,48,0.09908051197052002,True,REGULAR,USD
SPXW250929P06500000,2025-08-22 20:05:01+00:00,6500.0,96.58,94.9,96.3,-63.53,-39.67897,37.0,31,0.09429120744705202,True,REGULAR,USD
SPXW250929P06525000,2025-08-22 18:29:39+00:00,6525.0,107.9,105.9,107.4,-34.370003,-24.15829,28.0,42,0.0895038102531433,True,REGULAR,USD
SPXW250929P06550000,2025-08-21 19:45:14+00:00,6550.0,144.5,118.4,119.9,-47.08,-24.57459,2.0,7,0.08448562618255617,True,REGULAR,USD
SPXW250929P06575000,2025-08-19 16:49:14+00:00,6575.0,175.81,132.3,133.8,0.0,0.0,8.0,5,0.07892766784667969,True,REGULAR,USD
SPXW250929P06600000,2025-08-14 19:51:49+00:00,6600.0,156.43,144.4,153.2,0.0,0.0,,1,0.07919469398498535,True,REGULAR,USD
SPXW250929P06700000,2025-08-15 15:10:01+00:00,6700.0,242.22,209.9,237.9,0.0,0.0,,10,0.07431193031311037,True,REGULAR,USD
