contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250910P02600000,2025-08-07 18:10:58+00:00,2600.0,0.1,0.0,0.1,0.0,0.0,,4,1.125004375,False,REGULAR,USD
SPXW250910P03000000,2025-08-11 14:06:48+00:00,3000.0,0.2,0.0,0.15,0.0,0.0,1.0,2,0.9804689453125001,False,REGULAR,USD
SPXW250910P03200000,2025-08-20 14:18:26+00:00,3200.0,0.12,0.0,0.15,0.0,0.0,1.0,58,0.9023447265625,False,REGULAR,USD
SPXW250910P03600000,2025-08-19 16:45:55+00:00,3600.0,0.15,0.0,0.2,0.0,0.0,1.0,7,0.773439765625,False,REGULAR,USD
SPXW250910P03800000,2025-08-19 18:42:13+00:00,3800.0,0.2,0.0,0.2,0.0,0.0,3.0,4,0.7050810742187501,False,REGULAR,USD
SPXW250910P04000000,2025-08-22 14:09:09+00:00,4000.0,0.1,0.0,0.2,-0.20000002,-66.66667,4.0,73,0.64062859375,False,REGULAR,USD
SPXW250910P04200000,2025-08-22 20:11:35+00:00,4200.0,0.15,0.05,0.25,-0.42,-73.68421,1.0,211,0.5976602734375001,False,REGULAR,USD
SPXW250910P04400000,2025-08-21 14:11:25+00:00,4400.0,0.55,0.1,0.4,0.0,0.0,2.0,50,0.56055126953125,False,REGULAR,USD
SPXW250910P04600000,2025-08-22 16:53:19+00:00,4600.0,0.4,0.2,0.45,-0.35,-46.666668,1.0,686,0.5119677709960937,False,REGULAR,USD
SPXW250910P04800000,2025-08-20 18:20:25+00:00,4800.0,1.15,0.35,0.65,0.0,0.0,5.0,26,0.48376981079101566,False,REGULAR,USD
SPXW250910P05000000,2025-08-22 14:33:21+00:00,5000.0,0.95,0.55,0.8,-0.59999996,-38.709675,420.0,47,0.43237872314453124,False,REGULAR,USD
SPXW250910P05100000,2025-08-22 17:13:39+00:00,5100.0,0.9,0.7,0.95,-0.9,-50.0,68.0,172,0.4097959411621094,False,REGULAR,USD
