contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250915C05000000,2025-08-18 16:46:26+00:00,5000.0,1454.85,0.0,0.0,0.0,0.0,9.0,10,1.0000000000000003e-05,True,REGULAR,USD
SPXW250915C05550000,2025-08-14 16:43:17+00:00,5550.0,918.18,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
SPXW250915C05600000,2025-08-14 16:43:17+00:00,5600.0,868.88,0.0,0.0,0.0,0.0,1.0,148,1.0000000000000003e-05,True,REGULAR,USD
SPXW250915C05700000,2025-08-01 15:23:17+00:00,5700.0,591.36,767.5,791.5,0.0,0.0,1.0,1,0.3700166758728027,True,REGULAR,USD
SPXW250915C05800000,2025-08-20 17:34:31+00:00,5800.0,608.45,669.3,692.4,0.0,0.0,,2,0.334254246635437,True,REGULAR,USD
SPXW250915C05900000,2025-08-12 19:53:31+00:00,5900.0,570.0,569.7,593.7,0.0,0.0,1.0,1,0.29904875762939453,True,REGULAR,USD
SPXW250915C05975000,2025-08-04 15:57:13+00:00,5975.0,403.59,497.7,520.2,0.0,0.0,1.0,1,0.27342950698852536,True,REGULAR,USD
SPXW250915C06000000,2025-08-22 17:33:24+00:00,6000.0,492.35,471.8,495.8,78.850006,19.068926,2.0,7,0.26495333442687985,True,REGULAR,USD
SPXW250915C06025000,2025-08-22 17:33:24+00:00,6025.0,468.05,447.6,471.6,50.94998,12.215292,2.0,108,0.25688914505004884,True,REGULAR,USD
SPXW250915C06100000,2025-08-21 19:37:21+00:00,6100.0,308.96,375.5,399.5,0.0,0.0,2.0,33,0.23286442192077636,True,REGULAR,USD
SPXW250915C06125000,2025-08-13 17:10:48+00:00,6125.0,361.09,351.7,375.7,0.0,0.0,,1,0.22497189220428465,True,REGULAR,USD
SPXW250915C06150000,2025-08-08 19:40:26+00:00,6150.0,295.09,328.1,352.1,0.0,0.0,8.0,9,0.21727009544372558,True,REGULAR,USD
SPXW250915C06175000,2025-08-14 16:23:39+00:00,6175.0,320.12,304.8,328.8,0.0,0.0,4.0,6,0.20991543266296384,True,REGULAR,USD
SPXW250915C06200000,2025-08-21 19:37:21+00:00,6200.0,222.1,281.7,305.6,0.0,0.0,4.0,21,0.20239673954010007,True,REGULAR,USD
SPXW250915C06225000,2025-08-18 14:00:05+00:00,6225.0,263.31,258.8,282.8,0.0,0.0,10.0,16,0.19529002960205077,True,REGULAR,USD
SPXW250915C06250000,2025-08-21 19:37:21+00:00,6250.0,180.94,236.4,260.2,0.0,0.0,2.0,6,0.18808795318603516,True,REGULAR,USD
SPXW250915C06275000,2025-08-21 14:08:51+00:00,6275.0,171.38,214.9,237.9,0.0,0.0,2.0,48,0.18092020870208736,True,REGULAR,USD
SPXW250915C06280000,2025-08-20 13:34:04+00:00,6280.0,181.6,210.0,233.5,0.0,0.0,4.0,5,0.1795278581237793,True,REGULAR,USD
SPXW250915C06300000,2025-08-21 19:23:11+00:00,6300.0,146.71,200.3,209.8,0.0,0.0,4.0,100,0.16246107322692874,True,REGULAR,USD
SPXW250915C06325000,2025-08-22 13:37:10+00:00,6325.0,137.5,179.2,188.3,10.459999,8.233626,6.0,116,0.15589985954284669,True,REGULAR,USD
SPXW250915C06340000,2025-08-20 13:34:04+00:00,6340.0,134.85,166.3,175.8,0.0,0.0,4.0,51,0.15226448940277099,True,REGULAR,USD
SPXW250915C06350000,2025-08-22 15:04:06+00:00,6350.0,172.0,158.3,167.4,64.58,60.119164,1.0,55,0.14954082279205322,True,REGULAR,USD
SPXW250915C06360000,2025-08-22 18:56:23+00:00,6360.0,156.23,150.0,159.3,58.129997,59.255863,1.0,106,0.14716810482025144,True,REGULAR,USD
SPXW250915C06375000,2025-08-22 13:34:25+00:00,6375.0,102.81,138.3,147.1,1.8099976,1.7920768,10.0,110,0.14320848865509034,True,REGULAR,USD
SPXW250915C06380000,2025-08-21 19:45:54+00:00,6380.0,88.41,138.4,139.7,0.0,0.0,17.0,52,0.13634973155975344,True,REGULAR,USD
SPXW250915C06390000,2025-08-21 19:42:07+00:00,6390.0,81.78,130.6,131.9,0.0,0.0,6.0,26,0.1340227894973755,True,REGULAR,USD
SPXW250915C06400000,2025-08-22 15:12:41+00:00,6400.0,128.55,122.9,124.2,50.370003,64.428246,226.0,71,0.13165007152557373,True,REGULAR,USD
SPXW250915C06410000,2025-08-21 19:52:33+00:00,6410.0,110.0,115.4,116.7,37.300003,51.306747,7.0,74,0.12938416400909425,True,REGULAR,USD
SPXW250915C06420000,2025-08-22 14:11:07+00:00,6420.0,104.4,108.1,109.4,36.090004,52.83268,6.0,68,0.12719836433410645,True,REGULAR,USD
SPXW250915C06425000,2025-08-22 14:00:04+00:00,6425.0,106.7,104.5,105.8,42.369995,65.86351,30.0,183,0.1260959278488159,True,REGULAR,USD
SPXW250915C06430000,2025-08-22 17:28:09+00:00,6430.0,108.22,100.9,102.2,52.420002,93.94266,5.0,36,0.12493245681762696,True,REGULAR,USD
SPXW250915C06440000,2025-08-22 14:58:07+00:00,6440.0,101.95,93.9,95.3,44.559998,77.64419,3.0,35,0.12286872623443604,True,REGULAR,USD
SPXW250915C06450000,2025-08-22 20:06:42+00:00,6450.0,88.0,87.2,88.5,34.7,65.10319,32.0,431,0.1206943705368042,True,REGULAR,USD
SPXW250915C06460000,2025-08-22 15:49:40+00:00,6460.0,86.67,80.7,82.0,40.359997,87.151794,45.0,39,0.11868976716995239,True,REGULAR,USD
SPXW250915C06470000,2025-08-22 16:23:45+00:00,6470.0,77.1,74.4,75.7,35.739998,86.41199,5.0,105,0.1166927931213379,False,REGULAR,USD
SPXW250915C06475000,2025-08-22 18:33:36+00:00,6475.0,75.3,71.3,72.6,33.300003,79.28572,124.0,150,0.11565520584106445,False,REGULAR,USD
SPXW250915C06480000,2025-08-22 18:26:42+00:00,6480.0,72.2,68.3,69.6,34.479996,91.41038,35.0,77,0.11468628242492676,False,REGULAR,USD
SPXW250915C06490000,2025-08-22 15:49:40+00:00,6490.0,68.16,62.6,63.9,32.140003,89.22821,23.0,67,0.11296014917373659,False,REGULAR,USD
SPXW250915C06500000,2025-08-22 19:47:39+00:00,6500.0,56.47,57.4,58.2,24.52,76.74491,553.0,299,0.11089069660186766,False,REGULAR,USD
SPXW250915C06510000,2025-08-22 18:56:23+00:00,6510.0,51.58,51.9,53.1,25.180002,95.3788,31.0,32,0.10938390625,False,REGULAR,USD
SPXW250915C06520000,2025-08-22 19:55:05+00:00,6520.0,47.37,47.3,48.0,19.869999,72.25455,106.0,20,0.10750709396362304,False,REGULAR,USD
SPXW250915C06525000,2025-08-22 19:10:06+00:00,6525.0,44.43,44.6,45.8,20.69,87.15249,47.0,642,0.10697304168701172,False,REGULAR,USD
SPXW250915C06530000,2025-08-22 17:25:10+00:00,6530.0,44.02,42.4,43.6,21.48,95.29724,3.0,191,0.10634743759155274,False,REGULAR,USD
SPXW250915C06550000,2025-08-22 16:04:34+00:00,6550.0,36.0,34.1,35.3,17.5,94.59459,11.0,280,0.10366954689025878,False,REGULAR,USD
SPXW250915C06575000,2025-08-22 18:19:58+00:00,6575.0,25.56,25.3,26.3,12.86,101.25984,33.0,308,0.1002897589111328,False,REGULAR,USD
SPXW250915C06600000,2025-08-22 18:36:30+00:00,6600.0,20.5,18.6,19.2,11.66,131.90045,36.0,3738,0.09763475616455078,False,REGULAR,USD
SPXW250915C06625000,2025-08-22 17:43:51+00:00,6625.0,15.15,13.2,13.7,8.92,143.17818,196.0,217,0.09546802978515626,False,REGULAR,USD
SPXW250915C06650000,2025-08-22 19:37:01+00:00,6650.0,8.96,8.9,9.6,4.4900002,100.44744,80.0,193,0.09382772636413575,False,REGULAR,USD
SPXW250915C06675000,2025-08-22 16:57:00+00:00,6675.0,6.4,6.2,6.5,3.3300002,108.469055,116.0,411,0.09219505226135255,False,REGULAR,USD
SPXW250915C06700000,2025-08-22 19:19:17+00:00,6700.0,4.44,4.0,4.4,2.5100002,130.05183,177.0,2219,0.0913329393005371,False,REGULAR,USD
SPXW250915C06725000,2025-08-22 17:34:42+00:00,6725.0,3.45,2.6,2.95,1.95,130.0,23.0,36,0.090829404296875,False,REGULAR,USD
SPXW250915C06750000,2025-08-22 13:51:24+00:00,6750.0,2.4,1.7,2.2,1.3500001,128.57146,3.0,15,0.0924773370361328,False,REGULAR,USD
SPXW250915C06775000,2025-08-22 17:46:00+00:00,6775.0,1.8,1.15,1.6,1.05,140.0,1.0,64,0.09372854522705079,False,REGULAR,USD
SPXW250915C06800000,2025-08-22 17:09:19+00:00,6800.0,1.1,0.8,1.15,0.58000004,111.53847,2.0,90,0.09485768432617189,False,REGULAR,USD
SPXW250915C06825000,2025-08-21 16:05:49+00:00,6825.0,0.47,0.55,1.0,0.0,0.0,3.0,12,0.09865708480834962,False,REGULAR,USD
SPXW250915C06850000,2025-08-21 18:10:54+00:00,6850.0,0.35,0.4,0.8,0.0,0.0,20.0,26,0.10114424255371093,False,REGULAR,USD
SPXW250915C06875000,2025-08-22 13:54:43+00:00,6875.0,0.4,0.3,0.7,0.050000012,14.285718,1.0,12,0.10474528076171874,False,REGULAR,USD
SPXW250915C06900000,2025-08-21 16:07:58+00:00,6900.0,0.3,0.25,0.6,0.0,0.0,3.0,20,0.10798011169433594,False,REGULAR,USD
SPXW250915C07000000,2025-08-21 13:55:12+00:00,7000.0,0.15,0.05,0.4,0.0,0.0,1.0,30,0.12262840270996095,False,REGULAR,USD
SPXW250915C07100000,2025-08-21 16:41:43+00:00,7100.0,0.17,0.0,0.3,0.019999996,13.333329,10.0,26,0.13758186645507814,False,REGULAR,USD
SPXW250915C07200000,2025-08-20 13:44:17+00:00,7200.0,0.15,0.0,0.25,0.0,0.0,2.0,6,0.15296257202148442,False,REGULAR,USD
SPXW250915C07400000,2025-08-11 13:34:56+00:00,7400.0,0.15,0.0,0.2,0.0,0.0,5.0,64,0.18360191406249998,False,REGULAR,USD
SPXW250915C08000000,2025-08-05 16:01:33+00:00,8000.0,0.05,0.0,0.15,0.0,0.0,,5,0.270515107421875,False,REGULAR,USD
