contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250829P01200000,2025-08-12 15:30:37+00:00,1200.0,0.02,0.0,0.0,0.0,0.0,3.0,1338,0.500005,False,REGULAR,USD
SPXW250829P01400000,2025-07-03 15:36:38+00:00,1400.0,0.06,0.0,0.2,0.0,0.0,10.0,2397,3.2187519531249995,False,REGULAR,USD
SPXW250829P01600000,2025-08-01 15:28:16+00:00,1600.0,0.05,0.0,0.0,0.0,0.0,10.0,1110,0.500005,False,REGULAR,USD
SPXW250829P01800000,2025-07-28 18:21:36+00:00,1800.0,0.05,0.0,0.0,0.0,0.0,1.0,3980,0.500005,False,REGULAR,USD
SPXW250829P02000000,2025-08-22 15:32:54+00:00,2000.0,0.03,0.0,0.0,-0.020000001,-40.000004,24.0,638,0.500005,False,REGULAR,USD
SPXW250829P02200000,2025-08-12 15:30:37+00:00,2200.0,0.07,0.0,0.0,0.0,0.0,3.0,1073,0.500005,False,REGULAR,USD
SPXW250829P02400000,2025-08-20 14:51:53+00:00,2400.0,0.05,0.0,0.0,0.0,0.0,5.0,707,0.500005,False,REGULAR,USD
SPXW250829P02600000,2025-08-13 19:49:29+00:00,2600.0,0.05,0.0,0.0,0.0,0.0,150.0,569,0.500005,False,REGULAR,USD
SPXW250829P02800000,2025-08-20 10:33:14+00:00,2800.0,0.05,0.0,0.0,0.0,0.0,10.0,508,0.500005,False,REGULAR,USD
SPXW250829P03000000,2025-08-04 14:50:25+00:00,3000.0,0.2,0.0,0.0,0.0,0.0,28.0,738,0.500005,False,REGULAR,USD
SPXW250829P03100000,2025-08-04 13:34:15+00:00,3100.0,0.25,0.0,0.0,0.0,0.0,20.0,1398,0.500005,False,REGULAR,USD
SPXW250829P03200000,2025-08-13 13:30:13+00:00,3200.0,0.05,0.0,0.0,0.0,0.0,2.0,271,0.500005,False,REGULAR,USD
SPXW250829P03300000,2025-08-13 19:56:55+00:00,3300.0,0.02,0.0,0.0,0.0,0.0,66.0,699,0.500005,False,REGULAR,USD
SPXW250829P03400000,2025-08-15 16:45:37+00:00,3400.0,0.03,0.0,0.0,0.0,0.0,2.0,309,0.500005,False,REGULAR,USD
SPXW250829P03500000,2025-08-11 15:58:19+00:00,3500.0,0.1,0.0,0.0,0.0,0.0,12.0,558,0.500005,False,REGULAR,USD
SPXW250829P03600000,2025-08-21 14:13:25+00:00,3600.0,0.05,0.0,0.0,0.0,0.0,1.0,468,0.500005,False,REGULAR,USD
SPXW250829P03700000,2025-08-14 12:38:47+00:00,3700.0,0.05,0.0,0.0,0.0,0.0,24.0,250,0.500005,False,REGULAR,USD
SPXW250829P03800000,2025-08-21 17:09:06+00:00,3800.0,0.05,0.0,0.0,0.0,0.0,2.0,938,0.500005,False,REGULAR,USD
