contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250930P04650000,2025-08-13 03:03:24+00:00,4650.0,3.1,1.45,1.7,0.0,0.0,1.0,987,0.4112607702636719,False,REGULAR,USD
SPXW250930P04670000,2025-07-31 13:49:28+00:00,4670.0,5.1,1.5,1.8,0.0,0.0,3.0,6,0.40918559570312496,False,REGULAR,USD
SPXW250930P04675000,2025-08-22 15:33:23+00:00,4675.0,1.74,1.5,1.75,-1.21,-41.016953,1.0,90,0.4065916275024414,False,REGULAR,USD
SPXW250930P04680000,2025-08-22 16:52:37+00:00,4680.0,1.76,1.5,1.85,-1.1400001,-39.31035,5.0,17,0.40808697387695314,False,REGULAR,USD
SPXW250930P04690000,2025-08-20 13:30:58+00:00,4690.0,2.8,1.5,1.85,0.0,0.0,42.0,47,0.4056455920410156,False,REGULAR,USD
SPXW250930P04700000,2025-08-20 15:11:15+00:00,4700.0,3.5,1.55,1.8,0.0,0.0,4.0,3802,0.40192248474121095,False,REGULAR,USD
SPXW250930P04710000,2025-08-04 15:04:23+00:00,4710.0,7.2,1.55,1.9,0.0,0.0,2.0,4,0.40210558837890625,False,REGULAR,USD
SPXW250930P04720000,2025-07-29 13:32:13+00:00,4720.0,5.35,1.6,1.95,0.0,0.0,5.0,43,0.4009459320068359,False,REGULAR,USD
SPXW250930P04725000,2025-08-04 14:30:09+00:00,4725.0,6.89,1.6,1.85,0.0,0.0,1.0,132,0.39719230743408207,False,REGULAR,USD
SPXW250930P04730000,2025-06-16 14:32:20+00:00,4730.0,22.5,9.0,9.4,0.0,0.0,4.0,0,0.49811292907714844,False,REGULAR,USD
SPXW250930P04740000,2025-08-20 13:32:00+00:00,4740.0,3.0,1.65,2.0,0.0,0.0,1.0,4,0.3973448937988281,False,REGULAR,USD
SPXW250930P04750000,2025-08-20 18:25:55+00:00,4750.0,1.96,1.65,1.9,-1.24,-38.75,2.0,1879,0.3924621301269531,False,REGULAR,USD
SPXW250930P04760000,2025-08-12 18:07:24+00:00,4760.0,3.6,1.7,2.05,0.0,0.0,57.0,59,0.3936828210449219,False,REGULAR,USD
SPXW250930P04770000,2025-05-02 14:27:21+00:00,4770.0,71.3,34.3,35.4,0.0,0.0,6.0,36,0.6289404782104493,False,REGULAR,USD
SPXW250930P04775000,2025-08-22 20:10:22+00:00,4775.0,1.91,1.75,2.0,-1.59,-45.42857,3.0,696,0.38886109191894536,False,REGULAR,USD
SPXW250930P04780000,2025-07-24 14:52:00+00:00,4780.0,6.5,1.75,2.1,0.0,0.0,1.0,55,0.39002074829101563,False,REGULAR,USD
SPXW250930P04790000,2025-07-24 17:23:36+00:00,4790.0,6.6,1.75,2.1,0.0,0.0,3.0,17,0.38757936645507807,False,REGULAR,USD
SPXW250930P04800000,2025-08-21 14:53:25+00:00,4800.0,3.09,1.8,2.05,0.0,0.0,62.0,6053,0.38403936279296874,False,REGULAR,USD
SPXW250930P04810000,2025-08-19 16:23:31+00:00,4810.0,3.2,1.85,2.15,0.0,0.0,6.0,54,0.3839172937011719,False,REGULAR,USD
SPXW250930P04815000,2025-08-19 13:30:16+00:00,4815.0,3.0,1.85,2.15,0.0,0.0,12.0,22,0.38269660278320305,False,REGULAR,USD
SPXW250930P04820000,2025-08-19 16:00:53+00:00,4820.0,3.2,1.85,2.1,0.0,0.0,91.0,99,0.3803772900390625,False,REGULAR,USD
SPXW250930P04825000,2025-08-18 12:48:05+00:00,4825.0,3.5,1.85,2.1,0.0,0.0,82.0,3217,0.37915659912109373,False,REGULAR,USD
SPXW250930P04830000,2025-08-19 13:53:44+00:00,4830.0,3.05,1.9,2.15,0.0,0.0,10.0,85,0.37909556457519533,False,REGULAR,USD
SPXW250930P04835000,2025-07-24 19:00:55+00:00,4835.0,6.9,1.9,2.2,0.0,0.0,3.0,26,0.3789734954833984,False,REGULAR,USD
SPXW250930P04840000,2025-07-21 15:10:41+00:00,4840.0,8.75,0.0,0.0,0.0,0.0,1.0,11,0.12500875,False,REGULAR,USD
SPXW250930P04845000,2025-08-21 18:28:10+00:00,4845.0,3.5,1.9,2.25,0.0,0.0,15.0,21,0.3776307354736328,False,REGULAR,USD
SPXW250930P04850000,2025-08-19 14:55:28+00:00,4850.0,3.1,1.95,2.2,0.0,0.0,44.0,5533,0.3753724572753906,False,REGULAR,USD
SPXW250930P04855000,2025-06-27 18:07:58+00:00,4855.0,17.15,6.8,7.4,0.0,0.0,2.0,25,0.4444025286865234,False,REGULAR,USD
SPXW250930P04860000,2025-05-19 14:26:05+00:00,4860.0,40.8,29.6,30.0,0.0,0.0,5.0,24,0.5766796482849121,False,REGULAR,USD
SPXW250930P04865000,2025-07-01 19:00:11+00:00,4865.0,15.3,7.5,7.9,0.0,0.0,28.0,0,0.44634037551879885,False,REGULAR,USD
SPXW250930P04870000,2025-08-01 18:47:47+00:00,4870.0,11.5,2.0,2.3,0.0,0.0,3.0,41,0.3726564199829102,False,REGULAR,USD
SPXW250930P04875000,2025-08-01 13:52:14+00:00,4875.0,12.1,2.0,2.25,0.0,0.0,5.0,168,0.3704286590576171,False,REGULAR,USD
SPXW250930P04880000,2025-07-29 19:17:02+00:00,4880.0,7.5,2.05,2.4,0.0,0.0,54.0,74,0.3722596954345704,False,REGULAR,USD
SPXW250930P04885000,2025-08-19 14:18:37+00:00,4885.0,3.2,2.05,2.35,0.0,0.0,2.0,48,0.3700624517822265,False,REGULAR,USD
SPXW250930P04890000,2025-08-01 02:35:48+00:00,4890.0,7.94,2.05,2.4,0.0,0.0,1.0,17,0.3698793481445312,False,REGULAR,USD
SPXW250930P04895000,2025-08-19 19:20:29+00:00,4895.0,3.8,2.05,2.35,0.0,0.0,2.0,307,0.3676821044921875,False,REGULAR,USD
SPXW250930P04900000,2025-08-22 15:16:16+00:00,4900.0,2.46,2.1,2.35,-1.24,-33.51351,145.0,11188,0.36646141357421874,False,REGULAR,USD
SPXW250930P04905000,2025-08-18 18:21:25+00:00,4905.0,3.7,2.1,2.45,0.0,0.0,17.0,38,0.36722434539794924,False,REGULAR,USD
SPXW250930P04910000,2025-08-08 13:39:40+00:00,4910.0,6.35,2.1,2.4,0.0,0.0,1.0,923,0.3650576190185547,False,REGULAR,USD
SPXW250930P04915000,2025-08-19 19:08:43+00:00,4915.0,3.9,2.15,2.4,0.0,0.0,14.0,85,0.3638674453735352,False,REGULAR,USD
SPXW250930P04920000,2025-08-18 18:33:06+00:00,4920.0,3.7,2.15,2.45,0.0,0.0,100.0,125,0.3636233071899414,False,REGULAR,USD
SPXW250930P04925000,2025-08-20 15:35:59+00:00,4925.0,4.3,2.15,2.45,0.0,0.0,12.0,4619,0.3624331335449219,False,REGULAR,USD
SPXW250930P04930000,2025-08-19 14:19:00+00:00,4930.0,3.4,2.2,2.45,0.0,0.0,2.0,243,0.36121244262695307,False,REGULAR,USD
SPXW250930P04935000,2025-08-19 16:15:40+00:00,4935.0,3.8,2.2,2.55,0.0,0.0,3.0,17,0.36188382263183594,False,REGULAR,USD
SPXW250930P04940000,2025-08-20 18:04:02+00:00,4940.0,4.2,2.2,2.5,0.0,0.0,4.0,3248,0.35977813079833976,False,REGULAR,USD
SPXW250930P04945000,2025-08-19 14:40:24+00:00,4945.0,3.4,2.25,2.5,0.0,0.0,56.0,82,0.35855743988037114,False,REGULAR,USD
SPXW250930P04950000,2025-08-22 18:51:11+00:00,4950.0,2.45,2.25,2.55,-1.6800001,-40.677967,267.0,4077,0.3582827844238281,False,REGULAR,USD
SPXW250930P04955000,2025-08-22 13:35:41+00:00,4955.0,3.6,2.25,2.55,-1.2000003,-25.000006,17.0,37071,0.3570926107788086,False,REGULAR,USD
SPXW250930P04960000,2025-07-15 16:22:17+00:00,4960.0,12.7,3.8,4.1,0.0,0.0,68.0,97,0.37982797912597654,False,REGULAR,USD
SPXW250930P04965000,2025-06-17 13:48:57+00:00,4965.0,35.7,12.0,12.4,0.0,0.0,39.0,0,0.45288633056640626,False,REGULAR,USD
SPXW250930P04970000,2025-08-20 14:37:31+00:00,4970.0,4.9,2.3,2.7,0.0,0.0,1.0,72,0.35617709259033203,False,REGULAR,USD
SPXW250930P04975000,2025-08-20 15:25:35+00:00,4975.0,4.6,2.35,2.6,0.0,0.0,9.0,551,0.35321691711425773,False,REGULAR,USD
SPXW250930P04980000,2025-08-22 16:52:37+00:00,4980.0,2.71,2.35,2.65,-1.8899999,-41.086952,5.0,248,0.35288122711181635,False,REGULAR,USD
SPXW250930P04985000,2025-08-14 15:18:51+00:00,4985.0,4.55,2.35,2.75,0.0,0.0,1.0,19,0.3534305380249023,False,REGULAR,USD
SPXW250930P04990000,2025-08-18 14:03:18+00:00,4990.0,2.6,2.4,2.7,-1.7000003,-39.53489,1.0,44,0.35135536346435536,False,REGULAR,USD
SPXW250930P04995000,2025-08-18 14:56:37+00:00,4995.0,4.2,2.4,2.75,0.0,0.0,1.0,62,0.351019673461914,False,REGULAR,USD
SPXW250930P05000000,2025-08-22 19:39:00+00:00,5000.0,2.75,2.4,2.7,-1.5500002,-36.046513,38.0,29580,0.34894449890136714,False,REGULAR,USD
SPXW250930P05005000,2025-08-13 14:19:26+00:00,5005.0,4.6,2.45,2.75,0.0,0.0,1.0,46,0.34860880889892576,False,REGULAR,USD
SPXW250930P05010000,2025-08-19 18:10:39+00:00,5010.0,4.3,2.45,2.8,0.0,0.0,14.0,63,0.34824260162353515,False,REGULAR,USD
SPXW250930P05015000,2025-08-07 13:38:49+00:00,5015.0,7.4,2.5,2.8,0.0,0.0,1.0,12,0.34705242797851554,False,REGULAR,USD
SPXW250930P05020000,2025-08-04 19:34:14+00:00,5020.0,9.8,2.5,2.85,0.0,0.0,1.0,73,0.3466557034301757,False,REGULAR,USD
SPXW250930P05025000,2025-07-16 14:46:31+00:00,5025.0,14.55,4.5,5.0,0.0,0.0,5.0,260,0.3743043527221679,False,REGULAR,USD
SPXW250930P05030000,2025-08-18 16:45:42+00:00,5030.0,4.3,2.55,2.85,0.0,0.0,2.0,44,0.3442753561401367,False,REGULAR,USD
SPXW250930P05035000,2025-08-20 16:41:17+00:00,5035.0,4.9,2.55,2.9,0.0,0.0,6.0,68,0.3438786315917969,False,REGULAR,USD
SPXW250930P05040000,2025-08-20 18:57:12+00:00,5040.0,4.5,2.55,2.9,0.0,0.0,3.0,40,0.34265794067382804,False,REGULAR,USD
SPXW250930P05045000,2025-08-14 19:36:20+00:00,5045.0,4.8,2.6,2.95,0.0,0.0,2.0,41,0.3422612161254882,False,REGULAR,USD
SPXW250930P05050000,2025-08-22 14:49:00+00:00,5050.0,2.85,2.6,2.9,-1.6500001,-36.666668,43.0,911,0.34027759338378905,False,REGULAR,USD
SPXW250930P05055000,2025-08-18 15:46:49+00:00,5055.0,4.4,2.65,2.95,0.0,0.0,35.0,71,0.3398503515625,False,REGULAR,USD
SPXW250930P05060000,2025-08-19 14:47:21+00:00,5060.0,4.08,2.65,2.95,0.0,0.0,1.0,88,0.3386601779174804,False,REGULAR,USD
SPXW250930P05065000,2025-07-31 14:55:09+00:00,5065.0,8.7,2.65,3.0,0.0,0.0,26.0,74,0.3382329360961914,False,REGULAR,USD
SPXW250930P05070000,2025-08-18 18:33:06+00:00,5070.0,4.45,2.7,3.0,0.0,0.0,100.0,199,0.3370122451782227,False,REGULAR,USD
SPXW250930P05075000,2025-08-21 13:54:50+00:00,5075.0,4.8,2.7,3.0,0.0,0.0,1.0,524,0.3358220715332031,False,REGULAR,USD
SPXW250930P05080000,2025-08-01 13:41:41+00:00,5080.0,14.5,2.75,3.1,0.0,0.0,29.0,30,0.33612724426269536,False,REGULAR,USD
SPXW250930P05085000,2025-05-27 16:21:46+00:00,5085.0,58.51,22.3,24.7,0.0,0.0,8.0,46,0.48114532531738285,False,REGULAR,USD
SPXW250930P05090000,2025-08-06 18:06:23+00:00,5090.0,8.81,2.75,3.1,0.0,0.0,1.0,63,0.333716379699707,False,REGULAR,USD
SPXW250930P05095000,2025-08-22 20:12:54+00:00,5095.0,2.96,2.8,3.1,-1.3400002,-31.162792,8.0,102,0.3325262060546875,False,REGULAR,USD
SPXW250930P05100000,2025-08-21 19:09:08+00:00,5100.0,3.0,2.8,3.2,-1.6999998,-36.17021,1.0,2505,0.3327856028747559,False,REGULAR,USD
SPXW250930P05105000,2025-07-28 18:46:16+00:00,5105.0,9.2,2.85,3.2,0.0,0.0,2.0,15,0.3315801705932617,False,REGULAR,USD
SPXW250930P05110000,2025-07-16 14:56:17+00:00,5110.0,17.0,5.1,5.6,0.0,0.0,46.0,132,0.3588473539733887,False,REGULAR,USD
SPXW250930P05115000,2025-07-31 14:13:29+00:00,5115.0,8.8,2.9,3.2,0.0,0.0,2.0,141,0.3291693060302734,False,REGULAR,USD
SPXW250930P05120000,2025-07-16 13:36:22+00:00,5120.0,16.2,5.1,5.7,0.0,0.0,2.0,45,0.35727571441650385,False,REGULAR,USD
SPXW250930P05125000,2025-08-20 19:30:51+00:00,5125.0,4.79,2.9,3.3,0.0,0.0,5.0,290,0.32819275329589837,False,REGULAR,USD
SPXW250930P05130000,2025-08-20 13:10:04+00:00,5130.0,5.0,2.95,3.3,0.0,0.0,3.0,209,0.32697206237792964,False,REGULAR,USD
SPXW250930P05135000,2025-05-23 20:10:58+00:00,5135.0,88.35,48.2,48.8,0.0,0.0,2.0,8,0.5491454387664797,False,REGULAR,USD
SPXW250930P05140000,2025-08-21 19:59:24+00:00,5140.0,5.3,3.0,3.4,0.0,0.0,1.0,63,0.3259344750976562,False,REGULAR,USD
SPXW250930P05145000,2025-08-21 19:37:22+00:00,5145.0,5.2,3.0,3.4,0.0,0.0,4.0,22,0.32474430145263666,False,REGULAR,USD
SPXW250930P05150000,2025-08-22 20:12:54+00:00,5150.0,3.26,3.0,3.4,-1.9399998,-37.307693,2.0,777,0.3235236105346678,False,REGULAR,USD
SPXW250930P05155000,2025-08-05 13:38:27+00:00,5155.0,10.8,3.0,3.4,0.0,0.0,12.0,88,0.3223181782531737,False,REGULAR,USD
SPXW250930P05160000,2025-08-12 16:21:33+00:00,5160.0,6.22,3.0,3.5,0.0,0.0,2.0,34,0.32245550598144523,False,REGULAR,USD
SPXW250930P05165000,2025-07-17 15:24:26+00:00,5165.0,16.6,5.4,6.0,0.0,0.0,12.0,19,0.3485630329895019,False,REGULAR,USD
SPXW250930P05170000,2025-08-18 15:46:49+00:00,5170.0,5.1,3.1,3.5,0.0,0.0,35.0,83,0.3200293827819824,False,REGULAR,USD
SPXW250930P05175000,2025-08-12 19:30:46+00:00,5175.0,4.12,3.1,3.5,-1.98,-32.45902,5.0,323,0.3188239505004882,False,REGULAR,USD
SPXW250930P05180000,2025-08-12 17:08:02+00:00,5180.0,6.3,3.1,3.6,0.0,0.0,1.0,39,0.31891550231933585,False,REGULAR,USD
SPXW250930P05185000,2025-06-25 18:19:24+00:00,5185.0,32.5,10.5,11.1,0.0,0.0,29.0,39,0.3818268605041503,False,REGULAR,USD
SPXW250930P05190000,2025-08-20 18:20:01+00:00,5190.0,5.8,3.2,3.6,0.0,0.0,1.0,38,0.316489379119873,False,REGULAR,USD
SPXW250930P05195000,2025-08-20 18:33:52+00:00,5195.0,5.8,3.2,3.6,0.0,0.0,12.0,61,0.3152839468383788,False,REGULAR,USD
SPXW250930P05200000,2025-08-22 20:04:57+00:00,5200.0,3.6,3.3,3.6,-1.7000003,-32.075478,7.0,3152,0.3140632559204102,False,REGULAR,USD
SPXW250930P05205000,2025-07-14 18:02:16+00:00,5205.0,19.25,6.2,6.4,0.0,0.0,2.0,45,0.34184923294067376,False,REGULAR,USD
SPXW250930P05210000,2025-08-08 18:36:24+00:00,5210.0,8.3,3.3,3.7,0.0,0.0,13.0,68,0.3129035995483398,False,REGULAR,USD
SPXW250930P05215000,2025-08-20 18:20:01+00:00,5215.0,6.0,3.3,3.7,0.0,0.0,11.0,115,0.3116981672668457,False,REGULAR,USD
SPXW250930P05220000,2025-07-29 13:54:46+00:00,5220.0,9.9,3.4,3.8,0.0,0.0,1.0,121,0.3117134259033203,False,REGULAR,USD
SPXW250930P05225000,2025-08-21 02:21:28+00:00,5225.0,4.15,3.4,3.8,-1.0,-19.417475,10.0,841,0.31049273498535157,False,REGULAR,USD
SPXW250930P05230000,2025-08-22 17:44:06+00:00,5230.0,3.7,3.4,3.8,-6.05,-62.051285,3.0,13,0.30927204406738285,False,REGULAR,USD
SPXW250930P05235000,2025-06-17 13:56:34+00:00,5235.0,53.0,17.6,18.0,0.0,0.0,4.0,0,0.40488266021728514,False,REGULAR,USD
SPXW250930P05240000,2025-08-11 18:23:38+00:00,5240.0,8.4,3.4,3.9,0.0,0.0,17.0,15,0.308051353149414,False,REGULAR,USD
SPXW250930P05245000,2025-07-16 16:55:01+00:00,5245.0,21.6,6.0,6.6,0.0,0.0,2.0,16,0.333212844696045,False,REGULAR,USD
SPXW250930P05250000,2025-08-22 18:38:12+00:00,5250.0,3.8,3.5,3.9,-1.4800003,-28.030306,5.0,933,0.30560997131347656,False,REGULAR,USD
SPXW250930P05255000,2025-07-16 16:55:48+00:00,5255.0,21.93,6.1,6.7,0.0,0.0,18.0,97,0.3314581015014648,False,REGULAR,USD
SPXW250930P05260000,2025-08-21 19:59:24+00:00,5260.0,6.3,3.5,4.0,0.0,0.0,1.0,57,0.304343504486084,False,REGULAR,USD
SPXW250930P05265000,2025-07-02 20:04:18+00:00,5265.0,26.75,20.3,21.3,0.0,0.0,4.0,7,0.4106351661682129,False,REGULAR,USD
SPXW250930P05270000,2025-08-06 18:09:11+00:00,5270.0,11.2,3.6,4.0,0.0,0.0,3.0,146,0.30191738128662116,False,REGULAR,USD
SPXW250930P05275000,2025-08-22 18:17:59+00:00,5275.0,4.0,3.7,4.1,-2.0,-33.333336,1.0,156,0.3018258294677735,False,REGULAR,USD
SPXW250930P05280000,2025-08-20 13:00:23+00:00,5280.0,6.2,3.7,4.1,0.0,0.0,18.0,129,0.30060513854980464,False,REGULAR,USD
SPXW250930P05285000,2025-08-15 14:14:28+00:00,5285.0,6.3,3.7,4.2,0.0,0.0,3.0,41,0.30048306945800785,False,REGULAR,USD
SPXW250930P05290000,2025-08-22 17:33:50+00:00,5290.0,4.0,3.7,4.2,-2.6,-39.393936,1.0,55,0.2992776371765136,False,REGULAR,USD
SPXW250930P05295000,2025-08-19 14:27:08+00:00,5295.0,5.3,3.7,4.2,0.0,0.0,3.0,59,0.2980569462585449,False,REGULAR,USD
SPXW250930P05300000,2025-08-22 15:14:48+00:00,5300.0,4.3,3.8,4.2,-2.5499997,-37.226276,132.0,4991,0.2968515139770508,False,REGULAR,USD
SPXW250930P05305000,2025-07-17 15:57:51+00:00,5305.0,20.45,6.6,7.1,0.0,0.0,1.0,17,0.3217078327941894,False,REGULAR,USD
SPXW250930P05310000,2025-08-04 15:23:38+00:00,5310.0,15.7,3.8,4.3,0.0,0.0,2.0,42,0.2954782366943359,False,REGULAR,USD
