contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250828P05375000,2025-08-22 19:59:15+00:00,5375.0,0.1,0.05,0.2,-0.4,-80.0,7.0,131,0.49658706542968756,False,REGULAR,USD
SPXW250828P05400000,2025-08-22 13:36:25+00:00,5400.0,0.1,0.05,0.2,-0.41,-80.39216,61.0,512,0.485356708984375,False,REGULAR,USD
SPXW250828P05425000,2025-08-21 14:17:30+00:00,5425.0,0.4,0.05,0.2,-0.109999985,-21.568624,1.0,48,0.47363807617187503,False,REGULAR,USD
SPXW250828P05450000,2025-08-22 19:29:40+00:00,5450.0,0.15,0.05,0.2,-0.4,-72.72727,1.0,145,0.4624077197265626,False,REGULAR,USD
SPXW250828P05475000,2025-08-21 14:00:26+00:00,5475.0,0.57,0.05,0.2,0.0,0.0,1.0,39,0.45117736328125,False,REGULAR,USD
SPXW250828P05500000,2025-08-22 15:34:17+00:00,5500.0,0.15,0.05,0.2,-0.45000002,-75.0,59.0,305,0.43970286865234376,False,REGULAR,USD
SPXW250828P05525000,2025-08-22 15:40:37+00:00,5525.0,0.25,0.05,0.2,-0.39999998,-61.53846,750.0,61,0.42847251220703125,False,REGULAR,USD
SPXW250828P05550000,2025-08-21 20:04:44+00:00,5550.0,0.6,0.05,0.2,0.0,0.0,331.0,203,0.4172421557617187,False,REGULAR,USD
SPXW250828P05575000,2025-08-21 19:54:30+00:00,5575.0,0.7,0.05,0.25,0.0,0.0,25.0,98,0.4145566357421875,False,REGULAR,USD
SPXW250828P05600000,2025-08-22 19:34:38+00:00,5600.0,0.2,0.1,0.25,-0.45,-69.230774,4.0,1397,0.40332627929687503,False,REGULAR,USD
SPXW250828P05625000,2025-08-21 19:45:59+00:00,5625.0,0.8,0.1,0.25,0.0,0.0,29.0,65,0.3918517846679687,False,REGULAR,USD
SPXW250828P05650000,2025-08-22 19:59:00+00:00,5650.0,0.15,0.1,0.25,-0.65,-81.24999,464.0,62,0.3806214282226562,False,REGULAR,USD
SPXW250828P05675000,2025-08-22 00:39:33+00:00,5675.0,0.73,0.1,0.25,-0.06999999,-8.749999,1.0,207,0.36914693359375,False,REGULAR,USD
SPXW250828P05700000,2025-08-22 20:00:33+00:00,5700.0,0.2,0.1,0.25,-0.7,-77.77778,108.0,1337,0.3579165771484375,False,REGULAR,USD
SPXW250828P05725000,2025-08-22 19:57:17+00:00,5725.0,0.25,0.1,0.3,-0.7,-73.68421,506.0,160,0.3530338134765625,False,REGULAR,USD
SPXW250828P05750000,2025-08-22 19:17:04+00:00,5750.0,0.3,0.15,0.3,-0.7,-70.0,78.0,798,0.34168138793945313,False,REGULAR,USD
SPXW250828P05775000,2025-08-21 19:49:49+00:00,5775.0,0.75,0.15,0.3,-0.35000002,-31.818184,2.0,268,0.3303289624023437,False,REGULAR,USD
SPXW250828P05800000,2025-08-22 19:34:41+00:00,5800.0,0.3,0.15,0.35,-0.8,-72.72727,74.0,301,0.324103438720703,False,REGULAR,USD
SPXW250828P05825000,2025-08-22 20:14:56+00:00,5825.0,0.25,0.2,0.35,-1.0,-80.0,408.0,194,0.31250687499999996,False,REGULAR,USD
SPXW250828P05850000,2025-08-22 16:43:06+00:00,5850.0,0.5,0.2,0.35,-0.75,-60.000004,48.0,161,0.30103238037109376,False,REGULAR,USD
SPXW250828P05875000,2025-08-21 20:00:24+00:00,5875.0,0.95,0.2,0.4,-0.40000004,-29.629633,2.0,196,0.29383030395507803,False,REGULAR,USD
SPXW250828P05900000,2025-08-22 20:06:29+00:00,5900.0,0.32,0.2,0.4,-1.0799999,-77.14285,333.0,402,0.28211167114257807,False,REGULAR,USD
SPXW250828P05925000,2025-08-22 14:15:48+00:00,5925.0,0.85,0.25,0.4,-0.79999995,-48.484848,11.0,499,0.270515107421875,False,REGULAR,USD
SPXW250828P05950000,2025-08-22 19:36:34+00:00,5950.0,0.42,0.25,0.45,-1.33,-76.00001,77.0,810,0.2624585473632813,False,REGULAR,USD
SPXW250828P05975000,2025-08-22 19:58:40+00:00,5975.0,0.3,0.3,0.45,-1.6500001,-84.61539,82.0,2801,0.25061784545898436,False,REGULAR,USD
SPXW250828P05990000,2025-08-22 18:57:45+00:00,5990.0,0.5,0.3,0.45,-1.7,-77.27273,2.0,43,0.24353783813476562,False,REGULAR,USD
SPXW250828P06000000,2025-08-22 20:06:29+00:00,6000.0,0.42,0.3,0.5,-1.83,-81.333336,305.0,507,0.2418899053955078,False,REGULAR,USD
SPXW250828P06010000,2025-08-22 19:57:49+00:00,6010.0,0.45,0.3,0.5,-1.97,-81.40496,9.0,283,0.23712921081542968,False,REGULAR,USD
SPXW250828P06020000,2025-08-22 19:58:24+00:00,6020.0,0.45,0.35,0.5,-2.03,-81.854836,35.0,200,0.23236851623535154,False,REGULAR,USD
SPXW250828P06025000,2025-08-21 19:59:30+00:00,6025.0,0.9,0.35,0.5,-1.7500001,-66.037735,1.0,291,0.2299881689453125,False,REGULAR,USD
SPXW250828P06030000,2025-08-21 19:49:50+00:00,6030.0,1.75,0.35,0.5,-1.0,-36.363636,1.0,61,0.22760782165527343,False,REGULAR,USD
SPXW250828P06040000,2025-08-22 14:17:16+00:00,6040.0,0.85,0.35,0.55,-2.0500002,-70.68966,33.0,54,0.2254716125488281,False,REGULAR,USD
SPXW250828P06050000,2025-08-22 20:07:25+00:00,6050.0,0.45,0.35,0.55,-2.5,-84.74576,97.0,314,0.22071091796874998,False,REGULAR,USD
SPXW250828P06060000,2025-08-22 20:10:53+00:00,6060.0,0.46,0.4,0.55,-2.74,-85.625,330.0,421,0.215828154296875,False,REGULAR,USD
SPXW250828P06070000,2025-08-22 20:14:56+00:00,6070.0,0.45,0.4,0.6,-3.05,-87.14285,245.0,227,0.2133867724609375,False,REGULAR,USD
SPXW250828P06075000,2025-08-22 19:58:59+00:00,6075.0,0.54,0.4,0.6,-2.96,-84.57143,20.0,266,0.21094539062499998,False,REGULAR,USD
SPXW250828P06080000,2025-08-22 14:21:54+00:00,6080.0,1.16,0.4,0.6,-2.3400002,-66.85715,73.0,261,0.20850400878906244,False,REGULAR,USD
SPXW250828P06090000,2025-08-22 19:58:59+00:00,6090.0,0.59,0.45,0.65,-3.3100002,-84.871796,10.0,348,0.20581848876953124,False,REGULAR,USD
SPXW250828P06100000,2025-08-22 20:09:49+00:00,6100.0,0.58,0.45,0.65,-3.81,-86.788155,342.0,625,0.20087469055175777,False,REGULAR,USD
SPXW250828P06110000,2025-08-22 19:59:12+00:00,6110.0,0.55,0.5,0.7,-3.95,-87.77778,19.0,95,0.19788399780273438,False,REGULAR,USD
SPXW250828P06120000,2025-08-22 14:34:09+00:00,6120.0,1.54,0.5,0.7,-3.6599998,-70.38461,6.0,95,0.19294019958496095,False,REGULAR,USD
SPXW250828P06125000,2025-08-22 14:53:04+00:00,6125.0,0.65,0.55,0.75,-4.7999997,-88.07339,105.0,147,0.19226881958007813,False,REGULAR,USD
SPXW250828P06130000,2025-08-22 18:39:56+00:00,6130.0,0.97,0.55,0.75,-4.63,-82.67857,61.0,333,0.18976640319824223,False,REGULAR,USD
SPXW250828P06140000,2025-08-22 19:45:21+00:00,6140.0,0.83,0.6,0.8,-5.27,-86.39345,84.0,247,0.18640950317382812,False,REGULAR,USD
SPXW250828P06150000,2025-08-22 20:08:57+00:00,6150.0,0.75,0.65,0.8,-5.95,-88.80597,188.0,410,0.18134363586425778,False,REGULAR,USD
SPXW250828P06160000,2025-08-22 19:43:20+00:00,6160.0,1.0,0.65,0.85,-6.5,-86.666664,67.0,269,0.17780363220214845,False,REGULAR,USD
SPXW250828P06170000,2025-08-22 19:26:33+00:00,6170.0,0.96,0.7,0.9,-7.34,-88.43374,110.0,157,0.17414155944824222,False,REGULAR,USD
SPXW250828P06175000,2025-08-22 19:00:25+00:00,6175.0,1.05,0.75,0.95,-7.67,-87.95871,195.0,307,0.1729819030761719,False,REGULAR,USD
SPXW250828P06180000,2025-08-22 19:09:55+00:00,6180.0,1.1,0.8,1.0,-8.07,-88.00436,275.0,477,0.17170017761230472,False,REGULAR,USD
SPXW250828P06190000,2025-08-22 20:05:00+00:00,6190.0,1.07,0.85,1.05,-8.93,-89.3,349.0,115,0.16770241485595705,False,REGULAR,USD
SPXW250828P06200000,2025-08-22 19:39:30+00:00,6200.0,1.23,0.9,1.15,-9.77,-88.818184,119.0,344,0.1647422393798828,False,REGULAR,USD
SPXW250828P06210000,2025-08-22 17:20:47+00:00,6210.0,1.8,1.0,1.25,-10.0,-84.74576,31.0,224,0.16156844299316403,False,REGULAR,USD
SPXW250828P06215000,2025-08-22 18:23:50+00:00,6215.0,1.55,1.05,1.3,-11.15,-87.79527,85.0,82,0.15988999298095702,False,REGULAR,USD
SPXW250828P06220000,2025-08-22 18:23:50+00:00,6220.0,1.48,1.1,1.35,-11.92,-88.95523,96.0,80,0.15815050842285155,False,REGULAR,USD
SPXW250828P06225000,2025-08-22 18:46:04+00:00,6225.0,1.95,1.15,1.4,-11.97,-85.99138,27.0,143,0.1563805065917969,False,REGULAR,USD
SPXW250828P06230000,2025-08-22 20:08:57+00:00,6230.0,1.4,1.25,1.45,-13.3,-90.47619,32.0,647,0.15454947021484378,False,REGULAR,USD
SPXW250828P06235000,2025-08-22 19:41:33+00:00,6235.0,1.95,1.3,1.55,-13.28,-87.19633,242.0,90,0.15351188293457033,False,REGULAR,USD
SPXW250828P06240000,2025-08-22 17:59:01+00:00,6240.0,2.2,1.35,1.6,-13.900001,-86.3354,128.0,250,0.15155877746582033,False,REGULAR,USD
SPXW250828P06245000,2025-08-22 17:44:01+00:00,6245.0,2.25,1.45,1.7,-14.65,-86.68639,19.0,76,0.1503686038208008,False,REGULAR,USD
SPXW250828P06250000,2025-08-22 19:54:06+00:00,6250.0,1.95,1.5,1.75,-15.650001,-88.920456,789.0,205,0.1482934292602539,False,REGULAR,USD
SPXW250828P06255000,2025-08-22 19:53:23+00:00,6255.0,2.05,1.6,1.85,-16.25,-88.79782,148.0,104,0.14692015197753905,False,REGULAR,USD
SPXW250828P06260000,2025-08-22 19:52:52+00:00,6260.0,2.2,1.7,1.95,-15.500001,-87.570625,44.0,868,0.14547058151245118,False,REGULAR,USD
SPXW250828P06265000,2025-08-22 20:14:24+00:00,6265.0,2.0,1.8,2.1,-18.59,-90.286545,216.0,150,0.14460083923339845,False,REGULAR,USD
SPXW250828P06270000,2025-08-22 20:10:22+00:00,6270.0,2.1,1.95,2.2,-19.1,-90.09434,78.0,147,0.14292238922119144,False,REGULAR,USD
SPXW250828P06275000,2025-08-22 20:10:10+00:00,6275.0,2.2,2.05,2.3,-20.029999,-90.10346,85.0,247,0.14118290466308597,False,REGULAR,USD
SPXW250828P06280000,2025-08-22 20:10:10+00:00,6280.0,2.35,2.2,2.45,-21.06,-89.961555,86.0,159,0.1399622137451172,False,REGULAR,USD
SPXW250828P06285000,2025-08-22 20:10:10+00:00,6285.0,2.5,2.35,2.6,-22.72,-90.087234,62.0,378,0.13861945373535156,False,REGULAR,USD
SPXW250828P06290000,2025-08-22 20:06:45+00:00,6290.0,2.77,2.5,2.8,-22.439999,-89.0123,191.0,147,0.13770393554687502,False,REGULAR,USD
SPXW250828P06295000,2025-08-22 20:05:33+00:00,6295.0,3.0,2.65,2.95,-23.82,-88.814316,71.0,55,0.13611703735351563,False,REGULAR,USD
SPXW250828P06300000,2025-08-22 20:14:27+00:00,6300.0,3.1,2.85,3.2,-23.9,-88.51852,409.0,1588,0.135399881439209,False,REGULAR,USD
SPXW250828P06305000,2025-08-22 19:39:32+00:00,6305.0,4.62,3.0,3.4,-21.98,-82.63158,263.0,153,0.13404186279296876,False,REGULAR,USD
SPXW250828P06310000,2025-08-22 20:09:54+00:00,6310.0,3.5,3.3,3.6,-28.1,-88.92405,230.0,127,0.13256177505493166,False,REGULAR,USD
SPXW250828P06315000,2025-08-22 20:10:20+00:00,6315.0,3.8,3.5,3.9,-28.720001,-88.31489,162.0,86,0.13179884323120117,False,REGULAR,USD
SPXW250828P06320000,2025-08-22 20:11:28+00:00,6320.0,4.1,3.8,4.0,-28.6,-87.46178,236.0,304,0.12925065093994142,False,REGULAR,USD
SPXW250828P06325000,2025-08-22 19:59:06+00:00,6325.0,5.04,4.0,4.3,-26.66,-84.100945,110.0,162,0.12821306365966795,False,REGULAR,USD
SPXW250828P06330000,2025-08-22 19:37:54+00:00,6330.0,5.3,4.3,4.6,-31.54,-85.613464,229.0,969,0.12699237274169922,False,REGULAR,USD
SPXW250828P06335000,2025-08-22 19:53:00+00:00,6335.0,5.7,4.6,5.0,-32.71,-85.16011,291.0,130,0.1263057341003418,False,REGULAR,USD
SPXW250828P06340000,2025-08-22 20:09:31+00:00,6340.0,5.36,5.0,5.3,-33.23,-86.11039,127.0,199,0.12476461181640625,False,REGULAR,USD
SPXW250828P06345000,2025-08-22 20:05:34+00:00,6345.0,6.2,5.4,5.7,-35.85,-85.255646,210.0,134,0.12371176589965821,False,REGULAR,USD
SPXW250828P06350000,2025-08-22 20:10:20+00:00,6350.0,6.3,5.8,6.2,-35.95,-85.08876,188.0,646,0.12307090316772462,False,REGULAR,USD
SPXW250828P06355000,2025-08-22 20:02:17+00:00,6355.0,7.1,6.2,6.6,-38.27,-84.3509,166.0,70,0.12163659133911134,False,REGULAR,USD
SPXW250828P06360000,2025-08-22 20:01:56+00:00,6360.0,7.7,6.7,7.1,-38.149998,-83.20611,175.0,125,0.12058374542236328,False,REGULAR,USD
SPXW250828P06365000,2025-08-22 20:13:01+00:00,6365.0,7.82,7.2,7.6,-41.23,-84.05708,145.0,77,0.1193401665496826,False,REGULAR,USD
SPXW250828P06370000,2025-08-22 20:12:50+00:00,6370.0,8.4,7.8,8.2,-41.15,-83.04743,312.0,756,0.11840176040649414,False,REGULAR,USD
SPXW250828P06375000,2025-08-22 20:01:56+00:00,6375.0,9.5,8.4,8.8,-42.47,-81.72022,189.0,206,0.11725736267089844,False,REGULAR,USD
SPXW250828P06380000,2025-08-22 20:03:44+00:00,6380.0,9.9,9.0,9.4,-42.6,-81.14285,396.0,162,0.11589934402465821,False,REGULAR,USD
SPXW250828P06385000,2025-08-22 20:13:01+00:00,6385.0,10.38,9.7,10.1,-45.719997,-81.49732,449.0,118,0.11478546356201172,False,REGULAR,USD
SPXW250828P06390000,2025-08-22 20:04:23+00:00,6390.0,11.5,10.5,10.9,-45.45,-79.80685,721.0,185,0.11388520401000976,False,REGULAR,USD
SPXW250828P06395000,2025-08-22 20:04:47+00:00,6395.0,12.4,11.3,11.7,-47.4,-79.26422,492.0,81,0.11273317695617677,False,REGULAR,USD
SPXW250828P06400000,2025-08-22 20:12:50+00:00,6400.0,12.8,12.1,12.5,-50.7,-79.84252,542.0,1828,0.11135989967346191,False,REGULAR,USD
SPXW250828P06405000,2025-08-22 20:13:01+00:00,6405.0,13.79,13.0,13.5,-50.909996,-78.68624,298.0,51,0.1105206746673584,False,REGULAR,USD
SPXW250828P06410000,2025-08-22 19:14:53+00:00,6410.0,16.19,14.0,14.4,-48.85,-75.10762,443.0,98,0.10904821624755859,False,REGULAR,USD
SPXW250828P06415000,2025-08-22 20:14:16+00:00,6415.0,15.66,15.0,15.5,-53.210003,-77.261505,153.0,61,0.10805640487670898,False,REGULAR,USD
SPXW250828P06420000,2025-08-22 19:57:58+00:00,6420.0,19.1,16.1,16.6,-51.620003,-72.99209,107.0,226,0.10679756736755372,False,REGULAR,USD
SPXW250828P06425000,2025-08-22 20:01:36+00:00,6425.0,19.35,17.3,17.8,-57.65,-74.87013,120.0,357,0.10560739372253417,False,REGULAR,USD
SPXW250828P06430000,2025-08-22 19:34:29+00:00,6430.0,20.9,18.6,19.1,-54.549995,-72.29954,42.0,76,0.10447825462341306,False,REGULAR,USD
SPXW250828P06435000,2025-08-22 19:52:22+00:00,6435.0,21.7,19.9,20.4,-61.66,-73.96833,205.0,53,0.10305157211303709,False,REGULAR,USD
SPXW250828P06440000,2025-08-22 20:11:31+00:00,6440.0,22.36,21.3,21.8,-44.14,-66.37594,165.0,66,0.10165922153472899,False,REGULAR,USD
SPXW250828P06445000,2025-08-22 17:38:04+00:00,6445.0,23.2,22.9,23.4,-63.38,-73.20397,31.0,97,0.10058730232238769,False,REGULAR,USD
SPXW250828P06450000,2025-08-22 19:06:57+00:00,6450.0,28.24,24.5,25.0,-65.590004,-69.903015,371.0,84,0.09919113708496094,False,REGULAR,USD
SPXW250828P06455000,2025-08-22 20:11:40+00:00,6455.0,27.2,26.2,26.7,-60.819996,-69.09793,64.0,53,0.09777208389282227,False,REGULAR,USD
SPXW250828P06460000,2025-08-22 19:55:13+00:00,6460.0,29.35,28.1,28.6,-57.9,-66.36103,148.0,188,0.09661624217987062,False,REGULAR,USD
SPXW250828P06465000,2025-08-22 19:58:28+00:00,6465.0,34.5,30.0,30.6,-70.9,-67.267555,125.0,56,0.09539936592102052,False,REGULAR,USD
SPXW250828P06470000,2025-08-22 20:09:31+00:00,6470.0,32.19,32.1,32.6,-61.960003,-65.80988,528.0,197,0.09380483840942383,True,REGULAR,USD
SPXW250828P06475000,2025-08-22 19:43:56+00:00,6475.0,39.9,34.3,34.9,-68.939995,-63.340683,210.0,52,0.09272910453796385,True,REGULAR,USD
SPXW250828P06480000,2025-08-22 19:38:32+00:00,6480.0,41.95,36.7,37.2,-67.229996,-61.577206,68.0,22,0.09124138748168945,True,REGULAR,USD
SPXW250828P06485000,2025-08-22 18:48:42+00:00,6485.0,39.5,39.2,39.7,-30.699997,-43.73219,31.0,28,0.089940588722229,True,REGULAR,USD
SPXW250828P06490000,2025-08-22 16:37:04+00:00,6490.0,45.1,41.8,42.3,-63.42,-58.44084,1.0,27,0.08850246223449706,True,REGULAR,USD
SPXW250828P06495000,2025-08-22 17:22:01+00:00,6495.0,44.43,44.5,45.1,-46.65,-51.21871,19.0,7,0.0872359954071045,True,REGULAR,USD
SPXW250828P06500000,2025-08-22 18:18:17+00:00,6500.0,50.5,47.4,48.0,-72.99,-59.106,45.0,2003,0.08580168357849122,True,REGULAR,USD
SPXW250828P06505000,2025-08-22 15:12:23+00:00,6505.0,48.95,50.5,51.1,-28.749996,-37.001286,4.0,41,0.08453521675109865,True,REGULAR,USD
SPXW250828P06510000,2025-08-22 18:47:16+00:00,6510.0,54.1,48.2,58.2,-79.799995,-59.59671,3.0,13,0.09695574684143068,True,REGULAR,USD
SPXW250828P06525000,2025-08-22 14:51:56+00:00,6525.0,63.71,58.6,68.6,-14.389999,-18.425095,4.0,4,0.09442281318664553,True,REGULAR,USD
SPXW250828P06530000,2025-08-22 20:09:54+00:00,6530.0,67.42,62.4,72.4,-81.43001,-54.706085,2.0,2,0.09398794204711913,True,REGULAR,USD
SPXW250828P06550000,2025-08-20 13:50:54+00:00,6550.0,161.64,78.4,88.4,0.0,0.0,1.0,5,0.09127190475463867,True,REGULAR,USD
SPXW250828P06580000,2025-08-13 13:52:00+00:00,6580.0,113.15,104.8,120.8,0.0,0.0,,1,0.12651172569274902,True,REGULAR,USD
SPXW250828P06700000,2025-08-04 14:49:10+00:00,6700.0,371.88,0.0,0.0,0.0,0.0,,30,1.0000000000000003e-05,True,REGULAR,USD
SPXW250828P06800000,2025-08-01 19:18:27+00:00,6800.0,547.55,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
SPXW250828P07000000,2025-08-19 14:10:49+00:00,7000.0,538.1,528.3,529.6,0.0,0.0,1.0,60,1.0000000000000003e-05,True,REGULAR,USD
