contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250915P05600000,2025-08-22 19:54:23+00:00,5600.0,2.9,2.65,2.95,-1.7999997,-38.297867,35.0,96,0.2713390737915039,False,REGULAR,USD
SPXW250915P05650000,2025-08-22 19:29:42+00:00,5650.0,3.2,2.8,3.2,-2.72,-45.945946,1.0,5,0.26009345870971684,False,REGULAR,USD
SPXW250915P05700000,2025-08-22 20:07:18+00:00,5700.0,3.43,3.1,3.5,-2.6699998,-43.77049,348.0,117,0.249030947265625,False,REGULAR,USD
SPXW250915P05725000,2025-08-22 19:54:09+00:00,5725.0,3.6,3.2,3.6,-3.46,-49.0085,23.0,26,0.24277490631103515,False,REGULAR,USD
SPXW250915P05750000,2025-08-22 18:19:14+00:00,5750.0,3.88,3.4,3.8,-3.54,-47.708893,8.0,97,0.23749541809082028,False,REGULAR,USD
SPXW250915P05775000,2025-08-22 19:54:12+00:00,5775.0,3.9,3.6,4.0,-4.53,-53.736656,27.0,43,0.23206334350585936,False,REGULAR,USD
SPXW250915P05800000,2025-08-22 20:09:36+00:00,5800.0,4.03,3.8,4.2,-5.0499997,-55.616737,73.0,359,0.22646342391967772,False,REGULAR,USD
SPXW250915P05825000,2025-08-20 14:14:38+00:00,5825.0,4.3,4.0,4.4,-6.2200003,-59.125477,23.0,33,0.2207261766052246,False,REGULAR,USD
SPXW250915P05850000,2025-08-22 20:09:36+00:00,5850.0,4.53,4.2,4.7,-4.77,-51.29032,244.0,289,0.2156908265686035,False,REGULAR,USD
SPXW250915P05875000,2025-08-22 19:54:43+00:00,5875.0,4.9,4.5,4.9,-8.059999,-62.191357,38.0,516,0.20963314788818355,False,REGULAR,USD
SPXW250915P05900000,2025-08-22 19:48:38+00:00,5900.0,5.39,4.8,5.3,-4.61,-46.100002,274.0,236,0.2049334878540039,False,REGULAR,USD
SPXW250915P05925000,2025-08-22 19:55:02+00:00,5925.0,5.5,5.2,5.7,-6.1000004,-52.58621,20.0,57,0.19992865509033203,False,REGULAR,USD
SPXW250915P05950000,2025-08-22 18:14:34+00:00,5950.0,6.44,5.6,6.1,-7.19,-52.751286,45.0,150,0.19464916687011719,False,REGULAR,USD
SPXW250915P05975000,2025-08-22 17:33:24+00:00,5975.0,6.55,6.0,6.6,-8.2699995,-55.802963,15.0,25,0.18970536865234378,False,REGULAR,USD
SPXW250915P06000000,2025-08-22 16:03:42+00:00,6000.0,7.3,6.5,7.1,-11.7,-61.57895,6.0,422,0.1844563977050781,False,REGULAR,USD
SPXW250915P06025000,2025-08-18 19:06:36+00:00,6025.0,12.2,7.1,7.8,0.0,0.0,2.0,53,0.17992458267211914,False,REGULAR,USD
SPXW250915P06050000,2025-08-22 19:00:22+00:00,6050.0,8.8,7.8,8.5,-10.499999,-54.40414,7.0,62,0.17497315513610842,False,REGULAR,USD
SPXW250915P06075000,2025-08-22 19:46:55+00:00,6075.0,9.7,8.7,9.4,-12.920001,-57.1176,7.0,107,0.1705023746490479,False,REGULAR,USD
SPXW250915P06100000,2025-08-22 20:02:24+00:00,6100.0,10.4,9.9,10.4,-14.700001,-58.565742,19.0,2525,0.16594767166137697,False,REGULAR,USD
SPXW250915P06125000,2025-08-22 14:45:38+00:00,6125.0,11.95,10.9,11.6,-19.45,-61.94268,11.0,113,0.16161421890258787,False,REGULAR,USD
SPXW250915P06150000,2025-08-22 19:26:58+00:00,6150.0,13.25,12.2,13.0,-18.75,-58.59375,105.0,214,0.15737613262176514,False,REGULAR,USD
SPXW250915P06175000,2025-08-22 14:38:35+00:00,6175.0,15.1,13.7,14.5,-19.51,-56.37099,10.0,66,0.1528099856567383,False,REGULAR,USD
SPXW250915P06200000,2025-08-22 19:43:32+00:00,6200.0,17.34,15.6,16.2,-21.119999,-54.914196,449.0,542,0.1481751748275757,False,REGULAR,USD
SPXW250915P06225000,2025-08-22 17:25:50+00:00,6225.0,18.05,17.5,18.3,-24.8,-57.876312,2.0,179,0.14391420059204102,False,REGULAR,USD
SPXW250915P06250000,2025-08-22 19:37:01+00:00,6250.0,22.03,19.8,20.6,-26.37,-54.483475,31.0,141,0.13934042430877686,False,REGULAR,USD
SPXW250915P06260000,2025-08-22 17:46:51+00:00,6260.0,21.05,20.8,21.6,-28.14,-57.20675,4.0,71,0.13746361202239993,False,REGULAR,USD
SPXW250915P06270000,2025-08-21 13:43:05+00:00,6270.0,25.04,21.9,22.7,-26.25,-51.179565,2.0,11,0.13567835155487062,False,REGULAR,USD
SPXW250915P06275000,2025-08-22 15:03:26+00:00,6275.0,24.3,22.4,23.2,-24.07,-49.76225,3.0,187,0.13461406166076664,False,REGULAR,USD
SPXW250915P06280000,2025-08-22 14:45:35+00:00,6280.0,25.37,23.0,23.8,-30.47,-54.566616,5.0,175,0.1337405047225952,False,REGULAR,USD
SPXW250915P06290000,2025-08-22 15:03:51+00:00,6290.0,25.6,24.2,25.0,-32.42,-55.87728,22.0,20,0.1318713217544556,False,REGULAR,USD
SPXW250915P06300000,2025-08-22 20:02:43+00:00,6300.0,26.43,25.7,26.3,-32.97,-55.50505,43.0,2685,0.1300517293548584,False,REGULAR,USD
SPXW250915P06310000,2025-08-22 15:32:13+00:00,6310.0,27.6,26.8,27.7,-28.92,-51.167725,3.0,24,0.1282664688873291,False,REGULAR,USD
SPXW250915P06320000,2025-08-22 20:02:53+00:00,6320.0,29.28,28.2,29.1,-30.960001,-51.39442,7.0,7,0.12630954875946043,False,REGULAR,USD
SPXW250915P06325000,2025-08-22 20:02:52+00:00,6325.0,30.08,28.9,29.9,-36.22,-54.630463,62.0,42,0.12545887977600098,False,REGULAR,USD
SPXW250915P06330000,2025-08-22 14:16:10+00:00,6330.0,34.52,29.7,30.6,-20.04,-36.730206,10.0,21,0.12436788726806641,False,REGULAR,USD
SPXW250915P06340000,2025-08-22 17:46:51+00:00,6340.0,31.2,31.3,32.2,-40.19,-56.296394,3.0,17,0.12243004043579103,False,REGULAR,USD
SPXW250915P06350000,2025-08-22 17:24:57+00:00,6350.0,33.52,32.9,34.0,-40.48,-54.702698,57.0,170,0.12066766792297365,False,REGULAR,USD
SPXW250915P06360000,2025-08-22 19:32:02+00:00,6360.0,36.9,34.7,35.8,-42.0,-53.231937,28.0,41,0.11869548915863036,False,REGULAR,USD
SPXW250915P06370000,2025-08-22 19:47:04+00:00,6370.0,39.0,36.6,37.7,-39.519997,-50.331123,14.0,9,0.1166927931213379,False,REGULAR,USD
SPXW250915P06375000,2025-08-22 19:54:18+00:00,6375.0,38.56,37.6,38.7,-45.209995,-53.9692,16.0,35,0.11569335243225098,False,REGULAR,USD
SPXW250915P06380000,2025-08-22 20:01:04+00:00,6380.0,40.37,38.7,39.7,-36.280003,-47.33203,3.0,64,0.11464050651550295,False,REGULAR,USD
SPXW250915P06390000,2025-08-22 18:25:24+00:00,6390.0,42.45,40.8,41.9,-38.749996,-47.721672,2.0,38,0.11269503036499023,False,REGULAR,USD
SPXW250915P06400000,2025-08-22 19:12:04+00:00,6400.0,45.14,43.4,44.2,-48.39,-51.73741,223.0,240,0.11066944637298584,False,REGULAR,USD
SPXW250915P06410000,2025-08-22 17:27:24+00:00,6410.0,45.65,45.5,46.7,-57.07,-55.5588,10.0,21,0.10871443357467653,False,REGULAR,USD
SPXW250915P06420000,2025-08-22 17:21:09+00:00,6420.0,49.05,48.2,49.4,-34.329998,-41.172943,5.0,43,0.10680519668579103,False,REGULAR,USD
SPXW250915P06425000,2025-08-22 19:32:36+00:00,6425.0,51.93,49.6,50.7,-44.550003,-46.175377,22.0,20,0.10566842826843259,False,REGULAR,USD
SPXW250915P06430000,2025-08-22 14:58:35+00:00,6430.0,52.69,51.0,52.2,-52.040005,-49.689682,5.0,34,0.10476816871643066,False,REGULAR,USD
SPXW250915P06440000,2025-08-22 20:08:59+00:00,6440.0,54.25,54.0,55.2,-47.03,-46.435623,2.0,15,0.10274258472442625,False,REGULAR,USD
SPXW250915P06450000,2025-08-22 20:08:59+00:00,6450.0,57.45,57.1,58.4,-61.09,-51.535343,47.0,493,0.10070555675506591,False,REGULAR,USD
SPXW250915P06460000,2025-08-22 17:44:51+00:00,6460.0,59.73,60.6,61.9,-39.87,-40.030117,24.0,29,0.09878869054794312,False,REGULAR,USD
SPXW250915P06470000,2025-08-22 19:52:50+00:00,6470.0,66.51,64.3,65.6,-72.71999,-52.230118,30.0,71,0.0968184191131592,True,REGULAR,USD
SPXW250915P06475000,2025-08-22 19:42:53+00:00,6475.0,71.1,66.4,67.4,-10.510002,-12.878325,149.0,18,0.09561870882034304,True,REGULAR,USD
SPXW250915P06480000,2025-08-22 20:10:00+00:00,6480.0,68.3,68.2,69.5,-57.03,-45.50387,12.0,33,0.09477376182556155,True,REGULAR,USD
SPXW250915P06490000,2025-08-22 13:38:03+00:00,6490.0,121.27,72.4,73.7,31.649994,35.31577,1.0,9,0.09278632442474365,True,REGULAR,USD
SPXW250915P06500000,2025-08-22 19:47:39+00:00,6500.0,80.24,76.9,78.2,-68.6,-46.08976,555.0,18,0.09082749696731568,True,REGULAR,USD
SPXW250915P06510000,2025-08-18 08:23:39+00:00,6510.0,81.9,81.7,83.0,-27.0,-24.793388,2.0,2,0.08888202081680299,True,REGULAR,USD
SPXW250915P06525000,2025-08-15 16:48:25+00:00,6525.0,109.4,89.4,90.7,0.0,0.0,1.0,26,0.0858360155105591,True,REGULAR,USD
SPXW250915P06550000,2025-08-19 18:36:03+00:00,6550.0,154.39,103.7,105.0,0.0,0.0,2.0,203,0.08041919956207276,True,REGULAR,USD
SPXW250915P06600000,2025-08-19 19:28:08+00:00,6600.0,191.98,134.5,143.8,0.0,0.0,1.0,0,0.0785996071624756,True,REGULAR,USD
SPXW250915P06650000,2025-08-21 18:21:15+00:00,6650.0,265.27,172.5,188.5,0.0,0.0,10.0,12,0.08029331581115723,True,REGULAR,USD
SPXW250915P06700000,2025-08-19 19:42:59+00:00,6700.0,280.45,213.4,237.4,0.0,0.0,2.0,3,0.0911193183898926,True,REGULAR,USD
SPXW250915P06800000,2025-08-13 13:30:05+00:00,6800.0,319.29,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
