contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPXW250926P05800000,2025-08-22 17:03:43+00:00,5800.0,9.05,8.4,8.9,-6.76,-42.75775,138.0,1864,0.21590444747924803,False,REGULAR,USD
SPXW250926P05825000,2025-08-21 15:12:32+00:00,5825.0,16.8,8.9,9.5,0.0,0.0,4.0,41,0.21187616744995114,False,REGULAR,USD
SPXW250926P05850000,2025-08-21 17:18:09+00:00,5850.0,11.38,9.5,10.2,-9.22,-44.757282,1.0,122,0.20806150833129877,False,REGULAR,USD
SPXW250926P05875000,2025-08-22 14:21:36+00:00,5875.0,12.5,10.2,10.9,-7.950001,-38.87531,1.0,44,0.2039798230743408,False,REGULAR,USD
SPXW250926P05900000,2025-08-22 15:41:35+00:00,5900.0,11.77,10.9,11.6,-9.439999,-44.507305,9.0,411,0.19965399963378905,False,REGULAR,USD
SPXW250926P05925000,2025-08-22 19:57:01+00:00,5925.0,12.55,11.7,12.5,-11.95,-48.77551,17.0,63,0.19583934051513674,False,REGULAR,USD
SPXW250926P05930000,2025-08-21 16:40:48+00:00,5930.0,24.5,11.9,12.7,0.0,0.0,3.0,62,0.19511455528259278,False,REGULAR,USD
SPXW250926P05940000,2025-08-22 14:09:45+00:00,5940.0,14.8,12.3,13.1,-7.5999994,-33.92857,3.0,37,0.19361920890808107,False,REGULAR,USD
SPXW250926P05950000,2025-08-22 19:11:46+00:00,5950.0,13.68,12.6,13.4,-10.379999,-43.142143,18.0,83,0.19172332332611086,False,REGULAR,USD
SPXW250926P05960000,2025-08-20 14:05:03+00:00,5960.0,27.15,13.1,13.8,0.0,0.0,1.0,12,0.19013261047363283,False,REGULAR,USD
SPXW250926P05970000,2025-08-15 19:30:26+00:00,5970.0,21.26,13.5,14.2,0.0,0.0,2.0,10,0.1884923070526123,False,REGULAR,USD
SPXW250926P05975000,2025-08-21 17:06:46+00:00,5975.0,28.13,13.7,14.5,0.0,0.0,1.0,81,0.18798114273071287,False,REGULAR,USD
SPXW250926P05980000,2025-08-20 14:46:23+00:00,5980.0,31.96,13.9,14.7,0.0,0.0,1.0,16,0.1871266590881348,False,REGULAR,USD
SPXW250926P05990000,2025-08-20 16:27:08+00:00,5990.0,26.74,14.4,15.1,0.0,0.0,4.0,84,0.18537954521179198,False,REGULAR,USD
SPXW250926P06000000,2025-08-22 19:50:07+00:00,6000.0,15.45,15.0,15.5,-14.910001,-49.110676,58.0,1551,0.183590470085144,False,REGULAR,USD
SPXW250926P06010000,2025-08-21 14:53:30+00:00,6010.0,16.53,15.3,16.1,-12.07,-42.202793,1.0,25,0.18235833518981934,False,REGULAR,USD
SPXW250926P06020000,2025-08-22 18:24:30+00:00,6020.0,16.94,15.8,16.6,-15.550001,-47.86088,10.0,14,0.18075617835998534,False,REGULAR,USD
SPXW250926P06025000,2025-08-22 17:26:40+00:00,6025.0,16.47,16.1,16.8,-11.33,-40.755398,5.0,35,0.17978725494384767,False,REGULAR,USD
SPXW250926P06030000,2025-08-22 13:33:34+00:00,6030.0,28.99,16.3,17.1,-3.210001,-9.968946,6.0,33,0.1791006163024902,False,REGULAR,USD
SPXW250926P06040000,2025-08-22 19:10:18+00:00,6040.0,18.0,16.9,17.7,-15.200001,-45.78313,9.0,11,0.17766630447387693,False,REGULAR,USD
SPXW250926P06050000,2025-08-22 17:42:15+00:00,6050.0,17.85,17.4,18.3,-16.1,-47.42268,7.0,219,0.1761671434402466,False,REGULAR,USD
SPXW250926P06060000,2025-08-22 18:25:40+00:00,6060.0,19.12,18.0,18.9,-16.999998,-47.065334,15.0,64,0.1745993185424805,False,REGULAR,USD
SPXW250926P06070000,2025-08-21 19:44:43+00:00,6070.0,37.22,18.6,19.5,0.0,0.0,54.0,88,0.1729742737579346,False,REGULAR,USD
SPXW250926P06075000,2025-08-22 17:11:12+00:00,6075.0,19.73,19.0,19.8,-16.970001,-46.239784,3.0,170,0.17213504875183108,False,REGULAR,USD
SPXW250926P06080000,2025-08-22 19:48:35+00:00,6080.0,20.25,19.3,20.1,-20.400002,-50.184505,7.0,32,0.17128056510925294,False,REGULAR,USD
SPXW250926P06090000,2025-08-22 19:48:35+00:00,6090.0,20.95,19.9,20.8,-15.75,-42.915527,19.0,37,0.16977758941650395,False,REGULAR,USD
SPXW250926P06100000,2025-08-22 18:20:44+00:00,6100.0,21.25,20.7,21.4,-19.18,-47.440018,16.0,580,0.16795799701690678,False,REGULAR,USD
SPXW250926P06110000,2025-08-22 14:09:42+00:00,6110.0,22.8,21.3,22.2,-19.0,-45.454548,13.0,58,0.16655420246124275,False,REGULAR,USD
SPXW250926P06120000,2025-08-22 16:39:19+00:00,6120.0,24.22,22.1,23.0,-16.230001,-40.12361,33.0,52,0.16507030006408693,False,REGULAR,USD
SPXW250926P06125000,2025-08-22 18:20:44+00:00,6125.0,24.05,22.5,23.4,-19.45,-44.712646,12.0,75,0.16429973892211913,False,REGULAR,USD
SPXW250926P06130000,2025-08-22 14:15:34+00:00,6130.0,23.62,22.8,23.7,-18.979998,-44.553986,11.0,51,0.16328503959655763,False,REGULAR,USD
SPXW250926P06140000,2025-08-22 19:34:10+00:00,6140.0,25.35,23.6,24.5,-19.15,-43.033707,14.0,64,0.1616523654937744,False,REGULAR,USD
SPXW250926P06150000,2025-08-22 19:55:51+00:00,6150.0,25.3,24.4,25.4,-24.5,-49.19679,39.0,118,0.16016083377838136,False,REGULAR,USD
SPXW250926P06160000,2025-08-22 17:12:04+00:00,6160.0,26.8,25.3,26.2,-24.900002,-48.16248,14.0,63,0.1583793879699707,False,REGULAR,USD
SPXW250926P06170000,2025-08-22 17:20:47+00:00,6170.0,27.05,26.2,27.1,-21.850002,-44.68303,3.0,27,0.15672764057159427,False,REGULAR,USD
SPXW250926P06175000,2025-08-22 19:06:39+00:00,6175.0,27.3,26.6,27.6,-22.3,-44.959675,4.0,110,0.15597233806610106,False,REGULAR,USD
SPXW250926P06180000,2025-08-21 15:45:07+00:00,6180.0,27.55,27.1,28.1,-20.05,-42.12185,2.0,89,0.15519796226501467,False,REGULAR,USD
SPXW250926P06190000,2025-08-22 15:17:05+00:00,6190.0,30.52,28.1,29.0,-15.09,-33.08485,3.0,23,0.1533859991836548,False,REGULAR,USD
SPXW250926P06200000,2025-08-22 20:10:36+00:00,6200.0,29.72,29.2,29.9,-24.63,-45.317387,97.0,1909,0.15149392826080327,False,REGULAR,USD
SPXW250926P06210000,2025-08-22 15:10:54+00:00,6210.0,31.33,30.1,31.0,-22.250002,-41.52669,1.0,34,0.1499032154083252,False,REGULAR,USD
SPXW250926P06220000,2025-08-22 17:56:02+00:00,6220.0,31.42,31.2,32.1,-28.19,-47.290726,11.0,19,0.1482171360778809,False,REGULAR,USD
SPXW250926P06225000,2025-08-22 19:22:03+00:00,6225.0,33.23,31.9,32.6,-32.070004,-49.111794,1245.0,66,0.1472501199913025,False,REGULAR,USD
SPXW250926P06230000,2025-08-20 17:42:37+00:00,6230.0,55.5,32.3,33.2,0.0,0.0,2.0,33,0.1464433195877075,False,REGULAR,USD
SPXW250926P06240000,2025-08-22 15:30:25+00:00,6240.0,34.1,33.5,34.4,-19.670002,-36.58174,3.0,21,0.14475342559814453,False,REGULAR,USD
SPXW250926P06250000,2025-08-22 19:51:01+00:00,6250.0,35.32,34.7,35.7,-32.010002,-47.541958,43.0,184,0.14313601013183597,False,REGULAR,USD
SPXW250926P06260000,2025-08-22 15:03:32+00:00,6260.0,39.65,35.8,36.9,-35.309998,-47.105118,11.0,70,0.1412515685272217,False,REGULAR,USD
SPXW250926P06270000,2025-08-22 19:53:16+00:00,6270.0,38.05,37.5,38.2,-37.24,-49.462082,286.0,84,0.1394357907867432,False,REGULAR,USD
SPXW250926P06275000,2025-08-22 13:41:57+00:00,6275.0,39.2,37.9,39.0,-37.289997,-48.75147,10.0,244,0.13873389350891116,False,REGULAR,USD
SPXW250926P06280000,2025-08-22 19:38:42+00:00,6280.0,41.2,38.5,39.7,-18.099998,-30.522764,38.0,140,0.1378393559455872,False,REGULAR,USD
SPXW250926P06290000,2025-08-22 18:36:26+00:00,6290.0,40.6,39.9,41.0,-36.700005,-47.477364,9.0,80,0.1358156792831421,False,REGULAR,USD
SPXW250926P06300000,2025-08-22 20:10:30+00:00,6300.0,42.23,41.5,42.5,-35.969997,-45.99744,118.0,209,0.13399799421310424,False,REGULAR,USD
SPXW250926P06310000,2025-08-22 17:14:14+00:00,6310.0,44.67,43.1,44.1,-32.730003,-42.286827,21.0,93,0.13222036306381227,False,REGULAR,USD
SPXW250926P06320000,2025-08-22 17:34:36+00:00,6320.0,45.29,44.7,45.8,-48.28,-51.597733,1.0,23,0.13047134185791015,False,REGULAR,USD
SPXW250926P06325000,2025-08-22 19:40:37+00:00,6325.0,49.28,45.5,46.6,-34.54,-41.207348,5.0,240,0.12947953048706057,False,REGULAR,USD
SPXW250926P06330000,2025-08-22 19:40:37+00:00,6330.0,50.23,46.4,47.5,-44.01,-46.699913,21.0,120,0.12860025156021115,False,REGULAR,USD
SPXW250926P06340000,2025-08-22 18:41:02+00:00,6340.0,49.7,48.2,49.3,-42.530003,-46.11298,11.0,44,0.12674632722854615,False,REGULAR,USD
SPXW250926P06350000,2025-08-22 19:06:39+00:00,6350.0,51.45,50.4,51.2,-40.37,-43.966454,27.0,249,0.12490193954467774,False,REGULAR,USD
SPXW250926P06360000,2025-08-20 17:47:40+00:00,6360.0,83.6,52.0,53.2,0.0,0.0,10.0,36,0.12305945919036866,False,REGULAR,USD
SPXW250926P06370000,2025-08-22 14:30:34+00:00,6370.0,59.05,54.1,55.2,-37.13,-38.604702,11.0,59,0.12107392911911011,False,REGULAR,USD
SPXW250926P06375000,2025-08-22 17:34:36+00:00,6375.0,55.56,55.1,56.3,-43.52,-43.924103,9.0,57,0.12016413291931152,False,REGULAR,USD
SPXW250926P06380000,2025-08-22 18:41:00+00:00,6380.0,57.74,56.2,57.4,-42.26,-42.26,20.0,108,0.11921428279876709,False,REGULAR,USD
SPXW250926P06390000,2025-08-22 16:18:22+00:00,6390.0,59.38,58.5,59.7,-45.789997,-43.53903,18.0,170,0.11732984119415284,False,REGULAR,USD
SPXW250926P06400000,2025-08-22 18:58:26+00:00,6400.0,62.49,60.9,62.1,-46.8,-42.82185,14.0,156,0.11541488231658938,False,REGULAR,USD
SPXW250926P06410000,2025-08-22 17:34:36+00:00,6410.0,64.83,63.4,64.6,-40.17,-38.25714,11.0,140,0.11345986951828002,False,REGULAR,USD
SPXW250926P06420000,2025-08-22 13:50:09+00:00,6420.0,97.78,66.0,67.2,-23.950005,-19.674692,2.0,71,0.11145526615142821,False,REGULAR,USD
SPXW250926P06425000,2025-08-22 15:16:01+00:00,6425.0,69.24,67.4,68.6,-59.689995,-46.29644,2.0,81,0.1105130453491211,False,REGULAR,USD
SPXW250926P06430000,2025-08-22 14:48:36+00:00,6430.0,70.55,69.1,70.0,-60.83,-46.300808,65.0,127,0.10952123397827149,False,REGULAR,USD
SPXW250926P06440000,2025-08-22 14:39:06+00:00,6440.0,73.15,72.0,72.9,-50.629997,-40.903214,26.0,62,0.10751472328186035,False,REGULAR,USD
SPXW250926P06450000,2025-08-22 17:40:03+00:00,6450.0,74.6,75.1,76.1,-60.010002,-44.580643,88.0,352,0.10567987224578855,False,REGULAR,USD
SPXW250926P06460000,2025-08-22 20:03:20+00:00,6460.0,79.78,78.0,79.3,-63.58,-44.34989,26.0,42,0.10362567831039426,False,REGULAR,USD
SPXW250926P06470000,2025-08-22 16:03:50+00:00,6470.0,83.53,81.4,82.8,-66.82001,-44.44297,14.0,43,0.10171644142150879,True,REGULAR,USD
SPXW250926P06475000,2025-08-22 18:40:26+00:00,6475.0,84.5,83.2,84.6,-59.600006,-41.36017,27.0,61,0.10073225936889649,True,REGULAR,USD
SPXW250926P06480000,2025-08-22 19:49:04+00:00,6480.0,87.13,85.1,86.4,-60.170006,-40.848614,6.0,86,0.09968704277038573,True,REGULAR,USD
SPXW250926P06490000,2025-08-22 17:12:34+00:00,6490.0,91.0,88.9,90.3,-57.600006,-38.76178,1.0,33,0.09777399122238159,True,REGULAR,USD
SPXW250926P06500000,2025-08-22 19:57:01+00:00,6500.0,96.99,93.0,94.3,-59.71,-38.10466,8.0,12,0.09571216796875001,True,REGULAR,USD
SPXW250926P06510000,2025-08-19 14:16:00+00:00,6510.0,111.51,97.3,98.6,0.0,0.0,2.0,63,0.09373808187484742,True,REGULAR,USD
SPXW250926P06520000,2025-08-22 18:40:06+00:00,6520.0,102.75,101.8,103.2,-19.14,-15.7026825,21.0,31,0.09184028896331788,True,REGULAR,USD
SPXW250926P06530000,2025-08-20 10:04:00+00:00,6530.0,115.07,106.6,107.9,-36.329994,-23.996035,2.0,11,0.08974222644805908,True,REGULAR,USD
SPXW250926P06550000,2025-08-22 16:44:38+00:00,6550.0,120.7,116.8,118.1,-35.100006,-22.528887,1.0,4,0.08552130613327028,True,REGULAR,USD
SPXW250926P06560000,2025-08-13 15:09:24+00:00,6560.0,145.27,122.3,123.6,0.0,0.0,,1,0.08336030174255374,True,REGULAR,USD
SPXW250926P06575000,2025-08-20 15:07:05+00:00,6575.0,147.03,130.9,132.2,-69.84,-32.203625,2.0,4,0.07976307819366456,True,REGULAR,USD
SPXW250926P06580000,2025-08-22 17:40:03+00:00,6580.0,131.9,133.9,135.2,-88.67001,-40.200394,12.0,3,0.07850805534362795,True,REGULAR,USD
SPXW250926P06600000,2025-08-22 16:56:49+00:00,6600.0,155.0,143.4,151.6,-30.0,-16.216215,29.0,6,0.07975544887542725,True,REGULAR,USD
SPXW250926P06700000,2025-08-15 15:10:01+00:00,6700.0,241.57,212.5,235.6,0.0,0.0,,13,0.06759813026428224,True,REGULAR,USD
